"","JPM","ETN","NVDA","NEE","V","AMZN","MSFT","PGR","XOM","WELL","PG","WMT"
"2017-06-28",71.0318984985352,65.1713180541992,3.74581456184387,28.5268363952637,90.7334823608398,49.5164985656738,63.5375328063965,34.394401550293,55.4872093200684,56.3448791503906,69.9167556762695,22.1816501617432
"2017-06-29",72.0837020874023,64.4896545410156,3.62066650390625,28.3144302368164,89.0268707275391,48.796501159668,62.345043182373,34.1008911132812,54.9223251342773,54.8502960205078,68.8249130249023,22.0134925842285
"2017-06-30",72.2814102172852,65.4995346069336,3.56833696365356,28.3467979431152,88.4234237670898,48.4000015258789,62.7455596923828,34.0545539855957,54.942741394043,55.107982635498,68.9515075683594,21.9410171508789
"2017-07-03",73.7524719238281,65.9371566772461,3.43923830986023,28.2436275482178,88.0180053710938,47.6829986572266,62.0537452697754,34.2244758605957,55.875114440918,55.7779846191406,69.4183044433594,21.8482437133789
"2017-07-05",74.4919891357422,66.1727905273438,3.53106355667114,28.0817985534668,88.6403045654297,48.5699996948242,62.8821105957031,34.5720481872559,55.0243949890137,55.2846984863281,69.3629531860352,21.8366451263428
"2017-07-06",74.2534255981445,66.10546875,3.54167675971985,28.2335224151611,87.923698425293,48.2569999694824,62.4178619384766,34.3171539306641,54.5275955200195,53.7974510192871,69.1255798339844,21.8801364898682
"2017-07-07",74.6271514892578,66.7871398925781,3.62264108657837,28.4176006317139,88.5554351806641,48.9379997253418,63.2280197143555,34.7496948242188,54.5956420898438,53.6723098754883,69.3471221923828,21.8395404815674
"2017-07-10",74.1023330688477,67.6623916625977,3.79394912719727,28.5288543701172,89.6585998535156,49.8235015869141,63.7013740539551,34.7574195861816,54.554817199707,53.3999061584473,68.9040374755859,21.2307147979736
"2017-07-11",73.8160705566406,67.704475402832,3.8477611541748,28.4722156524658,89.9603424072266,49.7065010070801,63.7104721069336,34.4330177307129,54.854248046875,53.4587898254395,68.6508636474609,21.3002986907959
"2017-07-12",73.5616226196289,67.7549514770508,4.0114164352417,28.4782905578613,90.6863555908203,50.3255004882812,64.7663803100586,34.649284362793,55.0992584228516,54.2686614990234,68.8012161254883,21.4365615844727
"2017-07-13",74.0307922363281,67.5950698852539,3.9650092124939,28.4378261566162,90.4600601196289,50.0315017700195,65.3307571411133,34.9118957519531,55.106086730957,53.9668197631836,68.5954818725586,21.7583637237549
"2017-07-14",73.354866027832,67.8391036987305,4.07164525985718,28.6563014984131,91.3935089111328,50.0904998779297,66.250129699707,35.2054023742676,55.3170547485352,54.2981300354004,68.9119567871094,22.132360458374
"2017-07-17",72.6710205078125,67.5024948120117,4.05436515808105,28.5167255401611,91.2992095947266,50.5019989013672,66.7690124511719,35.1049880981445,55.0312080383301,54.3717422485352,69.2679748535156,22.1410598754883
"2017-07-18",72.4165802001953,67.5193176269531,4.09657716751099,28.6219120025635,92.0063858032227,51.2224998474121,66.7234802246094,35.0200309753418,54.854248046875,54.5189819335938,70.1303787231445,22.0917701721191
"2017-07-19",72.5199356079102,67.6455307006836,4.07534790039062,28.684627532959,92.6381072998047,51.3434982299805,67.2332305908203,35.2749137878418,55.0243949890137,54.5778846740723,70.4493255615234,21.9960994720459
"2017-07-20",72.5199356079102,66.955451965332,4.13458967208862,29.0244636535645,92.506103515625,51.435001373291,67.5609436035156,35.9005546569824,55.0312080383301,54.2612953186035,70.6486892700195,22.0395851135254
"2017-07-21",72.2734375,66.4589309692383,4.14940023422241,29.2045078277588,93.911003112793,51.2835006713867,67.1695175170898,35.8078689575195,54.5275955200195,54.4306411743164,70.6566390991211,22.0772743225098
"2017-07-24",72.5835494995117,66.1896209716797,4.1012659072876,28.9576988220215,94.6370315551758,51.9474983215332,66.9965667724609,36.132266998291,54.3574409484863,53.8563690185547,70.3137741088867,22.2918167114258
"2017-07-25",73.7922134399414,66.7618865966797,4.08151817321777,28.9496269226074,94.2787399291992,51.9934997558594,67.5336456298828,36.2326812744141,54.6296806335449,53.7532844543457,71.0792694091797,22.7643775939941
"2017-07-26",73.1004180908203,66.4841613769531,4.12866592407227,29.4310684204102,95.0896301269531,52.6399993896484,67.4061965942383,35.9237327575684,54.6977233886719,53.9594459533691,71.2068557739258,22.8745460510254
"2017-07-27",72.7982482910156,66.0549926757812,3.99240970611572,29.2611446380615,93.8827285766602,52.2999992370605,66.5960693359375,35.7460746765137,55.0107955932617,53.5913200378418,72.307243347168,23.1296730041504
"2017-07-28",72.5835494995117,66.0044631958008,4.05782222747803,29.3562202453613,93.4867095947266,51.0019989013672,66.4868087768555,36.4721183776855,54.1736831665039,53.7974510192871,71.932487487793,23.1383781433105
